latitude,longitude,violation_time,violation_type,issue_date
40.653806,-74.156338,20:47,Parking in No Standing Zone,2024-05-24
40.845783,-74.01694,08:19,Expired Registration,2022-04-19
40.70368,-73.781834,01:23,Expired Registration,2022-12-26
40.685579,-73.834086,22:49,Expired Meter,2023-05-24
40.599271,-73.883967,21:18,Blocking Driveway,2024-07-06
40.479623,-74.143373,08:17,Fire Hydrant,2023-11-05
40.741115,-73.713866,07:01,Street Cleaning,2023-02-08
40.57471,-73.917518,14:37,No Standing,2024-12-20
40.756827,-74.075426,00:21,Street Cleaning,2023-08-18
40.618107,-73.799497,23:31,Double Parking,2022-08-28
40.711692,-74.164114,01:42,Expired Registration,2023-05-13
40.903392,-73.906346,06:47,Bus Stop,2024-06-03
40.639918,-74.096058,14:01,Expired Meter,2023-08-22
40.752465,-74.165946,13:48,No Parking,2023-10-14
40.808161,-74.100492,12:58,Bus Stop,2024-08-08
40.535373,-73.919901,06:13,Parking in No Standing Zone,2022-02-13
40.728642,-74.159304,17:26,Street Cleaning,2022-12-13
40.808114,-74.025463,11:40,Parking in No Standing Zone,2024-05-11
40.769796,-73.87536,16:34,Bus Stop,2024-11-11
40.650035,-73.779145,14:10,Expired Meter,2023-08-10
40.653504,-74.257235,05:43,Parking in No Standing Zone,2023-08-21
40.646152,-73.894211,20:01,Expired Registration,2023-07-07
40.57609,-73.918457,18:46,No Standing,2024-02-20
40.893604,-74.077511,20:30,Parking in No Standing Zone,2022-03-19
40.896403,-74.246407,17:32,Double Parking,2024-11-13
40.851706,-74.168937,07:11,Fire Hydrant,2023-12-28
40.889929,-73.744322,02:57,No Parking,2023-03-10
40.568525,-74.001439,14:15,Expired Meter,2022-11-20
40.905629,-73.97963,10:55,Expired Meter,2022-10-27
40.585189,-73.855693,01:43,No Standing,2022-01-24
40.859081,-73.702895,13:16,Bus Stop,2023-02-26
40.530656,-73.825216,00:28,Fire Hydrant,2024-09-23
40.841777,-74.225697,01:23,No Standing,2023-12-25
40.792858,-73.973292,03:06,Expired Meter,2024-08-14
40.85028,-73.835639,05:23,No Standing,2024-02-24
40.766408,-74.179792,08:06,Street Cleaning,2022-08-07
40.760024,-74.217717,07:48,Blocking Driveway,2024-08-25
40.628143,-73.874047,08:36,Blocking Driveway,2023-08-23
40.739067,-73.833749,00:14,Street Cleaning,2022-09-10
40.72547,-73.860298,18:40,Blocking Driveway,2023-12-06
40.68662,-74.013349,22:08,Expired Meter,2023-03-24
40.744799,-73.779094,00:54,Double Parking,2023-11-08
40.734138,-74.176209,23:32,Bus Stop,2022-05-12
40.656053,-73.913566,04:37,Bus Stop,2022-06-21
40.615753,-74.049944,16:30,Expired Meter,2023-11-06
40.690456,-74.046865,07:19,Double Parking,2024-02-11
40.576141,-74.103605,06:22,Fire Hydrant,2024-02-21
40.679593,-73.749173,16:57,Double Parking,2022-12-28
40.803755,-74.055979,03:21,Bus Stop,2022-07-21
40.50698,-73.94998,02:51,No Parking,2024-12-18
40.674008,-73.966929,23:11,Double Parking,2022-05-26
40.577915,-73.8583,08:35,Blocking Driveway,2022-01-20
40.517616,-74.152939,09:03,Double Parking,2022-03-17
40.577583,-73.931882,03:34,No Parking,2024-08-15
40.617761,-73.904937,14:05,Fire Hydrant,2022-08-04
40.564294,-73.956079,09:36,No Parking,2022-10-16
40.73347,-73.777982,20:12,Expired Registration,2022-12-15
40.832098,-73.915827,13:38,Blocking Driveway,2023-01-09
40.694245,-74.160472,09:41,Blocking Driveway,2024-08-17
40.593701,-73.961765,17:32,Blocking Driveway,2023-05-22
40.752931,-74.196822,10:57,Bus Stop,2022-08-01
40.684517,-74.167959,09:06,Fire Hydrant,2022-07-22
40.628138,-73.875296,03:48,Double Parking,2022-04-25
40.571258,-73.978756,03:43,Blocking Driveway,2023-09-16
40.885708,-74.14161,05:12,No Standing,2024-03-11
40.823314,-73.782888,10:33,Fire Hydrant,2024-11-06
40.765067,-73.818426,08:30,Blocking Driveway,2024-05-08
40.640622,-74.088008,23:20,Fire Hydrant,2024-06-27
40.612989,-73.944392,12:03,No Standing,2023-01-25
40.63306,-73.809139,22:12,Double Parking,2023-05-01
40.768836,-74.116112,13:50,No Standing,2023-01-11
40.620767,-73.946243,16:28,Blocking Driveway,2022-04-20
40.524429,-74.123259,23:37,Fire Hydrant,2023-12-16
40.89649,-73.730174,22:31,Double Parking,2024-07-23
40.600719,-73.920134,01:40,Street Cleaning,2023-01-04
40.598916,-74.052689,04:56,Parking in No Standing Zone,2023-02-16
40.620265,-73.825972,04:37,Blocking Driveway,2023-03-28
40.730114,-73.945202,18:34,Blocking Driveway,2023-04-11
40.722448,-73.802469,02:55,Street Cleaning,2024-01-05
40.89876,-74.057281,05:20,Fire Hydrant,2023-12-07
40.577626,-74.056737,08:16,Expired Registration,2022-11-23
40.806516,-74.246173,13:25,Fire Hydrant,2022-11-14
40.828722,-73.794443,00:36,No Standing,2022-09-12
40.915687,-73.722866,09:36,Street Cleaning,2023-09-16
40.756651,-73.848772,03:34,Expired Meter,2024-02-18
40.82894,-73.786273,19:41,Double Parking,2022-10-15
40.80839,-73.830513,14:56,Expired Meter,2023-05-15
40.763725,-74.2183,14:33,No Standing,2024-10-11
40.868913,-74.034801,12:01,No Parking,2023-01-20
40.576546,-74.020451,21:49,Street Cleaning,2023-04-19
40.711747,-73.893927,22:55,Expired Registration,2022-10-12
40.544577,-73.827229,03:01,Bus Stop,2022-05-06
40.742366,-73.787167,02:20,Street Cleaning,2022-09-12
40.886111,-73.891382,13:17,Double Parking,2022-05-06
40.88956,-74.13773,14:07,No Standing,2023-01-05
40.488592,-73.774409,01:28,Fire Hydrant,2024-04-13
40.653118,-74.144213,03:05,Expired Meter,2023-10-27
40.700451,-73.936002,06:07,Fire Hydrant,2024-02-06
40.803431,-74.058867,06:05,Bus Stop,2023-07-07
40.63581,-74.116473,00:24,No Standing,2022-08-01
40.653616,-73.780019,02:27,Blocking Driveway,2023-06-10
40.578364,-73.867332,12:56,Fire Hydrant,2024-11-26
40.484377,-73.720382,01:09,Double Parking,2024-11-11
40.555473,-74.253919,22:30,No Parking,2024-03-05
40.504332,-73.81081,11:39,No Standing,2024-11-10
40.839795,-74.024871,23:51,Expired Meter,2022-09-05
40.638103,-73.742328,06:19,No Standing,2022-01-16
40.752663,-73.751252,00:50,No Parking,2023-10-11
40.623362,-73.762516,04:58,No Standing,2022-12-28
40.497869,-74.04845,05:10,Parking in No Standing Zone,2024-12-17
40.483976,-73.757841,03:30,Fire Hydrant,2022-07-03
40.910279,-73.780774,19:51,No Parking,2024-08-05
40.614492,-73.996798,21:34,Street Cleaning,2023-03-11
40.89863,-73.885647,23:53,Expired Registration,2022-08-16
40.563806,-74.136571,21:05,Parking in No Standing Zone,2022-03-08
40.793141,-74.101379,07:16,Expired Meter,2024-02-08
40.798759,-74.090871,18:33,Bus Stop,2024-08-22
40.731469,-73.765442,11:42,Expired Meter,2022-06-14
40.732438,-73.736925,12:40,No Parking,2022-12-26
40.827005,-73.711836,01:53,Double Parking,2022-03-21
40.548662,-74.078901,11:12,Expired Registration,2024-08-16
40.65597,-73.704479,17:28,Parking in No Standing Zone,2023-10-09
40.805332,-73.892894,05:16,Street Cleaning,2024-06-11
40.832636,-73.986815,03:42,Street Cleaning,2024-08-22
40.813391,-74.112238,00:34,Expired Meter,2023-07-21
40.519036,-73.714318,22:18,Expired Meter,2022-02-18
40.86183,-74.087562,16:11,No Standing,2023-09-03
40.838376,-73.764302,21:14,No Parking,2024-04-05
40.564858,-73.843094,04:36,Bus Stop,2024-10-25
40.708525,-73.811995,22:33,Expired Meter,2023-09-08
40.642243,-74.203153,19:14,Expired Meter,2022-11-21
40.71547,-73.725469,01:25,Blocking Driveway,2023-04-09
40.648978,-73.967599,10:08,Blocking Driveway,2023-08-15
40.477556,-74.118682,06:59,Expired Registration,2024-11-10
40.738872,-74.221771,15:52,Expired Meter,2023-03-05
40.813974,-73.808236,05:41,No Standing,2022-07-26
40.649518,-74.151063,08:08,No Standing,2023-02-08
40.531752,-73.845855,14:09,Blocking Driveway,2024-03-07
40.812209,-74.253083,16:06,Expired Registration,2022-09-10
40.684782,-73.890123,23:39,Fire Hydrant,2023-02-18
40.545048,-73.767317,01:24,Blocking Driveway,2024-06-09
40.527071,-73.998452,22:55,Fire Hydrant,2024-03-23
40.811274,-74.133597,19:38,Street Cleaning,2022-02-24
40.583617,-73.784224,13:03,Parking in No Standing Zone,2023-12-14
40.858247,-74.10255,08:40,Bus Stop,2024-12-09
40.622151,-73.886459,00:06,Fire Hydrant,2023-06-03
40.584256,-73.982557,08:06,Fire Hydrant,2024-07-22
40.724207,-73.791238,21:24,No Parking,2023-10-17
40.742252,-73.929275,03:07,Double Parking,2024-02-19
40.636181,-73.883313,12:45,No Parking,2024-07-27
40.630283,-73.818768,16:02,No Standing,2023-10-28
40.835353,-73.90817,06:36,Expired Meter,2023-11-01
40.488028,-73.730598,00:46,Fire Hydrant,2022-05-14
40.851319,-74.117462,07:17,Fire Hydrant,2024-06-12
40.822389,-74.077795,05:13,Bus Stop,2024-11-09
40.81671,-73.953336,11:49,Expired Meter,2023-12-13
40.849246,-73.780492,17:47,Double Parking,2023-06-20
40.616738,-74.08823,12:20,Expired Registration,2024-02-21
40.696264,-74.155074,22:31,Street Cleaning,2023-04-09
40.625748,-74.014518,10:01,Parking in No Standing Zone,2023-03-06
40.560945,-74.085608,17:18,Bus Stop,2024-12-21
40.71434,-74.036753,02:05,Expired Registration,2024-02-07
40.88005,-73.888576,10:34,Street Cleaning,2023-03-23
40.652052,-73.744393,09:39,Expired Registration,2022-12-27
40.904722,-74.078173,01:15,Bus Stop,2022-08-27
40.545636,-73.704491,22:14,Double Parking,2022-08-08
40.862635,-74.013073,09:15,No Parking,2022-03-01
40.854885,-73.989095,17:36,Double Parking,2023-07-18
40.658905,-73.785376,18:56,No Standing,2024-07-21
40.806138,-73.864241,11:23,Double Parking,2023-05-14
40.618332,-74.059603,22:15,Bus Stop,2024-03-11
40.732258,-74.205118,17:20,Parking in No Standing Zone,2024-12-16
40.832753,-73.921594,22:41,Bus Stop,2024-06-23
40.838838,-74.133971,01:29,Expired Registration,2023-10-27
40.670151,-73.928873,17:28,Bus Stop,2022-03-01
40.763652,-73.758593,02:43,Street Cleaning,2023-12-05
40.506195,-73.857468,00:45,Expired Registration,2024-05-24
40.693454,-73.865654,21:28,Blocking Driveway,2022-07-07
40.714402,-73.882163,16:26,Expired Meter,2023-04-19
40.814725,-73.711474,00:39,No Parking,2024-06-28
40.790872,-74.05889,02:33,No Standing,2022-02-20
40.798913,-73.849821,05:53,Expired Meter,2022-10-25
40.49038,-73.740165,02:06,No Standing,2024-02-11
40.730076,-73.728877,22:30,Expired Meter,2023-07-13
40.850366,-74.156864,22:27,Blocking Driveway,2023-06-06
40.69736,-74.155983,11:41,Parking in No Standing Zone,2023-04-08
40.626945,-73.839061,19:03,Bus Stop,2024-05-01
40.503436,-74.050623,00:00,Street Cleaning,2022-01-17
40.646768,-74.24365,02:11,Double Parking,2024-10-12
40.757579,-73.980755,03:55,Expired Meter,2024-04-12
40.741396,-73.938415,05:32,Expired Meter,2023-12-28
40.835882,-74.010419,03:51,Blocking Driveway,2024-01-18
40.889001,-74.198886,16:10,Parking in No Standing Zone,2024-03-19
40.696466,-73.921923,21:35,No Standing,2024-06-15
40.822544,-73.731681,10:15,Street Cleaning,2024-09-03
40.539636,-73.722532,12:02,Street Cleaning,2023-04-26
40.503206,-73.710263,18:06,Bus Stop,2023-11-23
40.517438,-73.893261,22:34,Bus Stop,2024-10-19
40.65092,-73.953837,04:28,Double Parking,2022-05-11
40.606361,-73.909164,02:31,No Parking,2023-07-13
40.693644,-74.07947,09:31,Blocking Driveway,2023-10-13
40.816725,-73.868624,02:19,Expired Registration,2024-01-07
40.806604,-73.939929,23:03,Bus Stop,2022-11-11
40.489709,-73.718967,17:03,No Standing,2023-04-12
40.802505,-73.96635,21:44,No Parking,2022-09-12
40.878273,-74.203984,10:04,Double Parking,2022-04-23
40.69542,-73.940001,12:13,Parking in No Standing Zone,2024-01-02
40.884282,-74.256452,10:11,No Standing,2022-11-27
40.841257,-74.051384,04:38,Double Parking,2023-01-05
40.7511,-74.114852,22:55,Blocking Driveway,2023-11-19
40.567587,-73.768181,22:00,No Standing,2024-05-14
40.839929,-74.048396,19:00,No Standing,2022-08-09
40.4958,-73.830506,07:04,Parking in No Standing Zone,2022-11-23
40.528146,-73.755031,17:20,Expired Meter,2023-02-06
40.89273,-74.115794,12:18,Bus Stop,2024-12-23
40.60349,-73.781128,03:25,Double Parking,2023-02-25
40.895682,-73.949161,16:02,Fire Hydrant,2023-04-05
40.688176,-74.196857,02:48,Parking in No Standing Zone,2022-07-06
40.583819,-73.91532,14:38,No Parking,2023-12-05
40.769198,-73.977728,10:02,Expired Registration,2022-04-24
40.483656,-74.173781,14:12,No Parking,2023-03-12
40.649655,-74.173564,07:11,Double Parking,2023-09-03
40.625258,-73.856176,07:38,Bus Stop,2022-08-03
40.604092,-74.169095,03:43,Parking in No Standing Zone,2024-06-02
40.657849,-73.960601,23:59,Street Cleaning,2024-12-06
40.640438,-74.178934,00:24,No Parking,2022-11-08
40.725106,-73.804482,07:48,No Parking,2024-02-28
40.725514,-74.217799,20:24,Blocking Driveway,2024-08-19
40.779206,-74.043013,15:39,Blocking Driveway,2024-04-22
40.629333,-73.707117,14:34,Street Cleaning,2023-08-05
40.575934,-74.098829,08:56,Expired Meter,2024-03-13
40.639428,-74.247402,14:26,Bus Stop,2023-03-02
40.852311,-73.70739,06:25,No Standing,2022-11-12
40.86637,-74.001773,14:23,Street Cleaning,2023-08-13
40.62091,-74.036244,07:13,Double Parking,2024-09-07
40.727604,-73.72945,19:23,Fire Hydrant,2024-11-26
40.71872,-73.832266,09:13,No Standing,2023-06-21
40.539614,-74.198397,19:26,No Parking,2024-08-10
40.56518,-74.070436,16:27,Expired Meter,2022-11-13
40.892596,-74.245783,21:11,Blocking Driveway,2022-07-19
40.910395,-73.878832,18:50,Double Parking,2022-11-13
40.543731,-74.082277,15:20,Expired Registration,2022-12-05
40.888115,-73.916994,21:06,Parking in No Standing Zone,2024-11-02
40.515147,-74.254257,02:20,Street Cleaning,2022-06-28
40.566764,-74.174958,02:23,Expired Registration,2022-05-27
40.87765,-73.933127,22:11,Blocking Driveway,2023-08-11
40.610886,-73.810835,13:07,Bus Stop,2022-03-06
40.878084,-74.030212,15:44,Blocking Driveway,2024-09-21
40.781122,-73.75423,14:06,No Parking,2022-11-05
40.537091,-74.046264,00:37,Street Cleaning,2023-08-06
40.887201,-73.932321,15:42,Expired Registration,2022-08-01
40.628753,-74.069267,05:08,Expired Registration,2022-06-03
40.609506,-74.039187,21:12,Street Cleaning,2022-02-26
40.606092,-73.816173,15:01,Expired Registration,2022-06-20
40.869639,-74.025709,08:12,Bus Stop,2022-06-28
40.600764,-73.968335,05:03,Double Parking,2022-08-11
40.785767,-74.112099,08:47,Fire Hydrant,2023-06-02
40.767673,-74.073098,19:00,Expired Registration,2022-03-28
40.485857,-74.046419,01:44,Blocking Driveway,2023-07-13
40.784156,-74.071581,22:21,Expired Meter,2024-07-14
40.892467,-73.857329,09:17,Parking in No Standing Zone,2024-04-16
40.87946,-73.74578,16:57,Parking in No Standing Zone,2022-11-11
40.487528,-74.187293,05:23,Parking in No Standing Zone,2022-04-03
40.545193,-73.811326,23:00,Street Cleaning,2022-02-01
40.860444,-73.914125,14:40,Street Cleaning,2022-10-21
40.823455,-74.199971,04:12,Parking in No Standing Zone,2022-01-23
40.55909,-73.857811,21:14,Double Parking,2022-01-14
40.499409,-74.214733,06:30,Double Parking,2023-11-17
40.789166,-73.982376,09:46,Expired Registration,2024-03-16
40.858177,-74.22487,02:11,Double Parking,2022-09-01
40.593288,-73.768463,03:44,Parking in No Standing Zone,2024-04-23
40.560245,-73.784978,20:53,Expired Registration,2022-03-13
40.608016,-74.028758,13:16,Street Cleaning,2024-05-07
40.801142,-73.962681,09:48,Expired Meter,2024-11-09
40.50586,-74.224023,19:48,No Standing,2023-12-02
40.512595,-73.832011,23:43,Parking in No Standing Zone,2024-08-01
40.617559,-73.828127,19:43,Parking in No Standing Zone,2023-12-22
40.727962,-73.852842,23:51,Fire Hydrant,2023-08-12
40.640469,-74.091352,23:12,Double Parking,2023-06-18
40.735898,-74.235244,14:20,No Standing,2023-07-15
40.681487,-73.756779,23:48,No Standing,2023-03-05
40.662107,-74.245423,20:09,No Standing,2022-06-13
40.638386,-74.016411,18:11,Double Parking,2024-03-05
40.519151,-74.040485,06:01,Fire Hydrant,2022-05-11
40.65006,-74.089522,06:31,Expired Registration,2024-05-08
40.795986,-74.017263,01:22,Parking in No Standing Zone,2022-08-22
40.506852,-74.078482,04:15,Bus Stop,2023-10-10
40.892657,-73.810116,09:40,Expired Meter,2023-08-01
40.626443,-74.085561,03:38,Expired Meter,2024-07-20
40.710546,-74.068529,04:23,Expired Registration,2023-12-28
40.904584,-74.223832,07:13,Street Cleaning,2023-06-14
40.780382,-73.750601,08:35,Street Cleaning,2023-11-16
40.731492,-74.074136,20:36,Double Parking,2022-03-11
40.789108,-73.918635,15:56,No Parking,2022-08-19
40.615385,-73.767037,10:05,Bus Stop,2023-03-20
40.693512,-73.922428,14:24,Double Parking,2024-05-03
40.825722,-74.104781,01:30,Double Parking,2022-06-28
40.575711,-74.257394,17:09,Blocking Driveway,2023-10-16
40.898525,-73.988299,06:52,Double Parking,2023-10-18
40.898991,-73.925228,01:47,Double Parking,2022-05-24
40.707846,-73.977443,22:52,No Parking,2022-07-14
40.608658,-74.144991,20:41,No Standing,2023-01-01
40.512048,-73.999338,12:35,Expired Meter,2022-08-21
40.738811,-73.835348,08:12,Expired Registration,2022-05-15
40.676957,-74.168087,03:03,Street Cleaning,2022-06-01
40.720644,-74.053039,17:01,No Standing,2023-12-13
40.761914,-74.038113,01:41,Blocking Driveway,2023-10-27
40.620031,-73.836448,23:45,Expired Meter,2022-09-02
40.696037,-73.741214,16:10,Double Parking,2022-03-04
40.517837,-74.057791,13:21,Parking in No Standing Zone,2023-06-03
40.694179,-73.954546,12:44,Expired Meter,2024-07-21
40.718673,-74.209111,03:48,Blocking Driveway,2022-08-06
40.5775,-74.227526,01:41,Double Parking,2024-09-01
40.688121,-74.235536,04:32,Street Cleaning,2022-03-28
40.619563,-73.836743,16:48,Blocking Driveway,2024-07-01
40.694078,-73.884971,02:02,Double Parking,2024-07-18
40.736972,-74.142423,11:44,Parking in No Standing Zone,2024-08-01
40.733413,-74.053432,04:34,No Parking,2022-07-07
40.880271,-73.843285,11:32,No Standing,2023-05-18
40.547772,-74.146474,06:20,Blocking Driveway,2024-05-11
40.650237,-73.895687,19:41,Bus Stop,2023-01-15
40.816361,-74.144796,03:47,Double Parking,2022-01-13
40.565503,-73.940525,22:43,Double Parking,2024-05-27
40.867704,-73.802161,20:40,Double Parking,2023-08-02
40.726926,-73.764997,00:19,No Parking,2023-04-17
40.57267,-74.15802,23:24,Street Cleaning,2023-04-16
40.678961,-74.040786,17:38,Blocking Driveway,2022-08-16
40.82736,-73.886434,03:56,No Parking,2022-02-20
40.85275,-73.91311,09:28,No Standing,2022-05-01
40.798195,-73.722073,06:41,Double Parking,2022-01-12
40.904808,-73.84463,13:41,No Parking,2023-02-09
40.608346,-74.23955,08:29,Double Parking,2022-05-05
40.530367,-73.90337,05:00,Parking in No Standing Zone,2024-01-16
40.515299,-74.127916,08:17,No Parking,2024-12-18
40.786806,-73.991078,06:04,No Standing,2024-12-05
40.775864,-74.242396,14:26,Expired Meter,2023-07-27
40.905674,-73.936864,08:45,Blocking Driveway,2022-11-03
40.793847,-74.145852,08:55,Double Parking,2023-01-22
40.580767,-74.008808,18:53,No Standing,2022-11-02
40.723447,-73.866364,23:03,Blocking Driveway,2022-12-28
40.637648,-73.92497,05:23,Street Cleaning,2023-08-18
40.797073,-73.956973,11:26,Expired Meter,2023-12-21
40.732809,-74.051202,21:48,Fire Hydrant,2023-05-05
40.774848,-74.031248,08:56,Expired Meter,2023-02-20
40.6239,-74.058712,17:55,Expired Meter,2023-08-25
40.869064,-74.067212,10:34,Expired Meter,2024-03-20
40.852053,-73.938578,02:52,No Standing,2022-12-13
40.865094,-73.705705,03:36,No Parking,2024-01-17
40.589526,-73.951564,21:45,Street Cleaning,2022-12-08
40.692737,-74.07725,16:42,No Standing,2023-09-13
40.573835,-74.062921,03:14,Fire Hydrant,2023-12-25
40.54594,-73.871394,16:51,Parking in No Standing Zone,2022-12-01
40.695388,-73.747418,12:19,Double Parking,2024-05-08
40.715974,-74.205137,00:18,Parking in No Standing Zone,2022-01-01
40.56856,-73.796688,08:28,Parking in No Standing Zone,2024-02-03
40.663128,-74.059357,19:19,Street Cleaning,2023-01-23
40.648086,-74.14264,15:40,Expired Registration,2023-10-19
40.738587,-73.879677,11:01,Blocking Driveway,2022-08-11
40.785818,-73.777962,03:27,Expired Registration,2023-09-25
40.750426,-74.062966,12:02,Fire Hydrant,2024-08-01
40.811534,-74.210589,02:15,Parking in No Standing Zone,2023-09-03
40.677553,-73.840605,01:20,Blocking Driveway,2022-10-16
40.720666,-73.865753,13:06,No Parking,2023-04-20
40.778419,-73.927551,14:04,Bus Stop,2024-01-17
40.557179,-74.105602,17:41,No Parking,2024-07-26
40.588861,-74.193359,14:18,Expired Meter,2024-08-06
40.494927,-73.923254,04:53,Parking in No Standing Zone,2023-02-22
40.565054,-73.987434,23:51,Expired Meter,2022-07-25
40.817438,-74.234587,21:37,Fire Hydrant,2022-04-11
40.578088,-74.010665,05:08,Expired Meter,2024-02-04
40.803305,-73.730194,15:23,No Standing,2024-01-15
40.486441,-73.965685,17:06,No Standing,2024-06-21
40.685904,-74.103277,02:04,Parking in No Standing Zone,2024-12-14
40.593074,-73.729083,16:58,Double Parking,2023-08-13
40.876492,-73.76994,02:36,Expired Meter,2022-01-06
40.769975,-74.009863,08:30,Parking in No Standing Zone,2024-06-18
40.904775,-73.892446,17:02,Double Parking,2024-07-04
40.566517,-74.091298,00:23,No Parking,2024-12-13
40.701988,-74.252303,18:33,No Parking,2024-11-09
40.610932,-73.805736,15:51,Double Parking,2023-04-28
40.560451,-73.993852,05:24,Bus Stop,2023-04-04
40.756221,-73.956618,04:54,Bus Stop,2022-03-22
40.541406,-73.834199,18:10,Double Parking,2023-09-03
40.753379,-74.028073,08:26,No Parking,2024-06-08
40.808594,-74.235127,06:42,Street Cleaning,2023-07-01
40.64942,-73.920284,15:39,Bus Stop,2022-12-05
40.868625,-73.898157,19:33,Blocking Driveway,2024-03-08
40.696238,-74.217167,02:35,Parking in No Standing Zone,2024-01-14
40.78751,-73.824963,08:25,Blocking Driveway,2024-01-12
40.681876,-73.808334,17:38,Street Cleaning,2023-05-27
40.882088,-73.7812,12:48,Expired Registration,2023-09-16
40.783449,-73.743166,18:08,Fire Hydrant,2024-10-22
40.625781,-73.872801,19:40,Parking in No Standing Zone,2023-09-17
40.588151,-74.10925,16:14,Street Cleaning,2023-05-20
40.885386,-74.077989,11:19,Double Parking,2022-10-07
40.840889,-73.969877,19:27,Double Parking,2023-05-09
40.815612,-73.761549,06:43,Street Cleaning,2022-12-10
40.791096,-73.950193,16:11,Parking in No Standing Zone,2022-08-19
40.796366,-73.769597,19:50,Street Cleaning,2024-04-07
40.557991,-73.897354,12:30,Blocking Driveway,2023-06-08
40.887879,-74.002612,19:04,Blocking Driveway,2023-03-09
40.532174,-74.048715,02:12,Blocking Driveway,2024-07-01
40.88582,-74.005025,08:32,Expired Registration,2024-10-27
40.662501,-74.110653,19:06,Fire Hydrant,2023-11-16
40.669843,-74.084148,11:48,No Parking,2022-03-04
40.495463,-74.219835,08:08,Parking in No Standing Zone,2022-09-18
40.884914,-73.875427,18:03,No Parking,2022-01-22
40.526452,-73.713342,13:15,Double Parking,2024-05-10
40.574437,-73.921834,07:09,No Parking,2023-09-12
40.721143,-74.08215,12:13,Bus Stop,2022-03-26
40.748694,-73.725836,19:17,Fire Hydrant,2022-10-24
40.532233,-74.121552,14:39,Expired Meter,2023-04-08
40.870008,-73.746423,07:42,Blocking Driveway,2023-02-01
40.668972,-73.778118,07:06,Parking in No Standing Zone,2023-08-07
40.657237,-74.010963,19:48,No Standing,2022-12-13
40.487536,-73.831663,13:50,Bus Stop,2022-11-16
40.628076,-74.247526,14:38,Double Parking,2024-10-13
40.641577,-73.866079,12:10,No Standing,2024-12-22
40.568579,-74.08355,22:18,Double Parking,2023-05-08
40.644431,-73.768712,07:41,Parking in No Standing Zone,2022-11-19
40.676479,-73.812084,11:24,No Parking,2023-10-12
40.693519,-73.854501,08:22,Double Parking,2023-02-14
40.595867,-73.74979,05:14,Expired Registration,2023-08-06
40.761333,-73.92438,11:03,Double Parking,2022-01-13
40.517006,-73.747415,17:03,Blocking Driveway,2022-10-23
40.512288,-73.738386,04:54,No Standing,2023-03-10
40.600002,-73.747352,05:33,Parking in No Standing Zone,2022-07-10
40.579445,-74.207548,23:11,Blocking Driveway,2022-10-21
40.718603,-73.732796,06:38,Parking in No Standing Zone,2022-04-01
40.507062,-74.202386,14:35,Street Cleaning,2022-09-04
40.795756,-74.173776,00:20,Expired Meter,2022-04-26
40.814747,-73.97235,01:25,Expired Meter,2022-09-17
40.550914,-73.997032,19:53,Street Cleaning,2022-04-28
40.730015,-74.103068,22:07,Double Parking,2022-08-06
40.548751,-73.920522,04:00,Blocking Driveway,2022-02-13
40.680232,-73.812789,17:46,No Standing,2024-07-18
40.868647,-73.998399,19:36,No Standing,2024-09-12
40.808268,-73.966637,15:08,No Parking,2023-03-17
40.568474,-73.923993,19:57,No Standing,2023-05-04
40.645808,-74.091759,06:48,No Parking,2022-06-16
40.572294,-73.826067,18:50,Expired Meter,2022-08-28
40.763121,-74.090388,07:57,Fire Hydrant,2022-03-01
40.588735,-74.036045,06:29,Expired Meter,2024-08-12
40.660435,-74.230413,09:23,No Parking,2022-11-04
40.631714,-73.751023,19:18,Street Cleaning,2024-07-03
40.838846,-73.950917,11:21,Double Parking,2022-08-03
40.614012,-73.975997,23:45,Bus Stop,2022-02-05
40.596082,-74.245309,11:01,Fire Hydrant,2022-11-17
40.654982,-73.812972,10:18,Street Cleaning,2023-06-20
40.499813,-73.970253,15:27,Bus Stop,2022-08-25
40.493316,-73.823701,16:04,Expired Meter,2024-12-19
40.888084,-74.047953,23:46,Blocking Driveway,2024-12-15
40.540767,-73.83331,12:17,No Standing,2022-02-20
40.574349,-74.23451,13:36,Double Parking,2022-03-07
40.661223,-73.797657,18:16,Double Parking,2022-07-18
40.47765,-74.222098,15:50,Parking in No Standing Zone,2022-05-24
40.573845,-73.747815,03:05,Fire Hydrant,2022-11-16
40.834706,-74.067613,15:16,Expired Registration,2024-06-28
40.723282,-73.762321,21:20,Bus Stop,2024-06-21
40.545894,-73.87809,21:17,Expired Registration,2024-10-17
40.820006,-74.122053,08:21,Bus Stop,2022-07-16
40.60971,-73.715618,09:51,Blocking Driveway,2023-01-19
40.52428,-74.176428,14:57,Expired Meter,2022-04-08
40.885048,-73.869473,23:25,No Standing,2024-06-14
40.726805,-74.092001,15:59,Parking in No Standing Zone,2022-03-20
40.81854,-73.741674,13:09,No Standing,2022-07-13
40.685691,-74.242006,07:31,Fire Hydrant,2023-02-10
40.885833,-74.037662,07:18,Double Parking,2022-07-14
40.746174,-74.166973,18:24,Parking in No Standing Zone,2022-10-11
40.52171,-74.213113,17:27,Fire Hydrant,2024-01-05
40.872075,-73.737065,01:00,Fire Hydrant,2024-11-05
40.555568,-74.184523,22:22,Expired Registration,2023-11-22
40.515926,-74.166791,01:37,Parking in No Standing Zone,2023-06-04
40.912399,-73.915855,15:06,Blocking Driveway,2022-03-13
